,LSOA,crime_per_1000,Postcode,LSOA2,Latitude,Longitude
2949,E01003020,237.21340388007053,SW2 5AT,E00015214,51.458034999999995,-0.1219
2950,E01003021,84.7210657785179,SW2 5PX,E00015233,51.452715000000005,-0.126076
2951,E01003022,64.09512761020882,SW2 4JY,E00015235,51.450047999999995,-0.12912200000000001
2952,E01003023,89.71814211988885,SW2 1HR,E00015244,51.446384,-0.124954
2953,E01003024,89.87485779294653,SW2 5LW,E00015236,51.450008000000004,-0.12328
2954,E01003025,54.44126074498568,SW2 3LX,E00015246,51.446831,-0.120273
2955,E01003026,161.12618724559022,SW4 9DU,E00015251,51.456693,-0.142121
2956,E01003027,58.568329718004335,SW4 9PX,E00015292,51.457363,-0.133328
2957,E01003028,52.63157894736842,SW4 8AS,E00015273,51.452892,-0.135468
2958,E01003029,72.82110091743118,SW4 8BG,E00015285,51.458002,-0.12943
2959,E01003030,99.02597402597404,SW129NX,E00015274,51.451203,-0.142977
2960,E01003031,54.95818399044205,SW120BL,E00015275,51.452682,-0.142097
2961,E01003032,147.51732101616628,SW4 9BW,E00015284,51.46026,-0.13964400000000002
2962,E01003033,62.163978494623656,SW4 9RB,E00015290,51.457710999999996,-0.136581
2963,E01003034,58.30094392004442,SW8 4PH,E00015333,51.470493,-0.13908399999999999
2964,E01003035,465.0416933932008,SW4 7TB,E00015321,51.462812,-0.134459
2965,E01003036,60.81485919712402,SW4 6EE,E00015305,51.465436,-0.137749
2966,E01003037,179.23898531375167,SW8 3BL,E00015340,51.467442,-0.148567
2967,E01003038,74.20162805259862,SW4 0AP,E00015304,51.464237,-0.143773
2968,E01003039,169.36603424340584,SW4 0BQ,E00015315,51.46324,-0.139336
2969,E01003040,82.83132530120483,SW4 0XB,E00015318,51.462903000000004,-0.145871
2970,E01003041,248.71959026888604,SW4 7HT,E00015330,51.460946,-0.135874
2971,E01003042,75.18115942028986,SW4 0AG,E00015322,51.463086,-0.150571
2972,E01003043,69.7392359005458,SW2 1AS,E00015351,51.459047,-0.11103299999999999
2973,E01003044,30.805687203791468,SW9 8NP,E00015352,51.458434000000004,-0.10592
2974,E01003045,78.4412955465587,SW9 7ES,E00015353,51.469158,-0.10898900000000002
2975,E01003046,67.38391845979615,SW9 7TJ,E00015360,51.468641,-0.104288
2976,E01003047,1014.5896656534954,SW9 7NX,E00015372,51.465593,-0.110418
2977,E01003048,89.0677025527192,SW9 7EG,E00015368,51.465722,-0.105056
2978,E01003049,92.02637889688249,SW9 7NU,E00015373,51.464209000000004,-0.10938099999999999
2979,E01003050,132.68698060941827,SW2 1JX,E00015387,51.460662,-0.114724
2980,E01003051,147.87878787878788,SW9 7JJ,E00015377,51.463699,-0.107314
2981,E01003052,127.70083102493074,SW9 8ZB,E00015342,51.459587,-0.10713900000000001
2982,E01003053,127.75061124694376,SW9 8AF,E00015412,51.464092,-0.12000999999999999
2983,E01003054,98.91984081864696,SW4 7SG,E00015415,51.463382,-0.129023
2984,E01003055,406.1078622482131,SW9 8BX,E00015421,51.462569,-0.117539
2985,E01003056,73.20601851851852,SW4 7QP,E00015427,51.462644,-0.128434
2986,E01003057,76.5275257108288,SW4 7NN,E00015396,51.459759000000005,-0.131906
2987,E01003058,82.86038592508513,SW2 5QT,E00015434,51.460636,-0.122643
2988,E01003059,122.68370607028754,SW9 6XU,E00015401,51.468674,-0.113587
2989,E01003060,70.79945799457994,SW9 0TY,E00015405,51.469075,-0.11728599999999999
2990,E01003061,421.78542178542176,SW9 9TR,E00015413,51.466039,-0.11695
2991,E01003062,109.14534567229178,SE191DW,E00015466,51.420927,-0.084458
2992,E01003063,67.04851752021564,SE191AZ,E00015463,51.42329,-0.087063
2993,E01003064,65.04599211563732,SE218ED,E00015477,51.433413,-0.094078
2994,E01003065,84.17721518987342,SE279BD,E00015437,51.43132,-0.094209
2995,E01003066,90.34792368125702,SE270WF,E00015440,51.429605,-0.099373
2996,E01003067,76.65745856353591,SE191QR,E00015453,51.426631,-0.085126
2997,E01003068,78.08564231738035,SE279NB,E00015454,51.425354,-0.09837
2998,E01003069,62.68221574344024,SE191JT,E00015460,51.424151,-0.089127
2999,E01003070,62.5,SE191QN,E00015455,51.425602000000005,-0.085485
3000,E01003071,73.67549668874172,SE249ZU,E00015520,51.453534000000005,-0.101517
3001,E01003072,36.630036630036635,SE249QY,E00015487,51.458383000000005,-0.09668
3002,E01003073,103.17460317460316,SE240GG,E00015515,51.458853000000005,-0.1018
3003,E01003074,150.93572009764037,SW2 1DQ,E00015525,51.456008000000004,-0.112166
3004,E01003075,67.25502130249544,SE5 9SF,E00015496,51.470647,-0.098776
3005,E01003076,201.54334997730368,SE5 9AJ,E00015505,51.466854999999995,-0.096198
3006,E01003077,57.1878279118573,SE5 9AB,E00015508,51.466368,-0.099976
3007,E01003078,54.85986881335719,SE5 9AS,E00015509,51.464196,-0.097979
3008,E01003079,124.44933920704845,SW162JJ,E00015555,51.434172,-0.115441
3009,E01003080,45.64072557050907,SE270LX,E00015557,51.433509,-0.112749
3010,E01003081,113.11123052122515,SE279NS,E00015563,51.431795,-0.10295
3011,E01003082,62.254259501965926,SE270SW,E00015538,51.42629,-0.10563800000000001
3012,E01003083,45.019157088122604,SE270ND,E00015568,51.431191999999996,-0.11188
3013,E01003084,55.588762701733415,SE270JL,E00015569,51.430043,-0.10472000000000001
3014,E01003085,40.72398190045249,SW162RY,E00015540,51.427510999999996,-0.11334100000000001
3015,E01003086,64.1025641025641,SE270HJ,E00015549,51.424014,-0.098368
3016,E01003087,68.1175805539853,SW163HX,E00015545,51.4234,-0.109368
3017,E01003088,67.56756756756756,SW9 9NN,E00015581,51.465,-0.127848
3018,E01003089,89.44357774310973,SW8 4TF,E00015587,51.471753,-0.136873
3019,E01003090,200.31333930170098,SW4 6JP,E00171551,51.469631,-0.12781700000000001
3020,E01003091,50.30864197530864,SW8 2AA,E00015594,51.471053000000005,-0.136974
3021,E01003092,74.37782805429865,SW8 2SH,E00015592,51.470721000000005,-0.133042
3022,E01003093,94.17741305197343,SW9 9HE,E00015597,51.469764,-0.12268499999999999
3023,E01003094,69.29082628497073,SW9 9FH,E00015614,51.467434000000004,-0.123155
3024,E01003095,71.34399052693901,SW4 6HT,E00015608,51.468361,-0.135629
3025,E01003096,146.19164619164619,SW9 9RQ,E00015580,51.464873,-0.121029
3026,E01003097,56.45161290322581,SW8 2HR,E00015656,51.479186,-0.126446
3027,E01003098,57.510999371464486,SW8 1AT,E00015648,51.47967,-0.11852
3028,E01003099,190.67796610169492,SE114AX,E00015631,51.482788,-0.10659600000000001
3029,E01003100,96.7503692762186,SW8 1PA,E00015652,51.480461,-0.115132
3030,E01003101,120.30323005932762,SE115DZ,E00015660,51.486662,-0.11322
3031,E01003102,326.83741648106906,SW8 1TG,E00015628,51.483982,-0.11991199999999999
3032,E01003104,71.51442307692307,SW8 1EA,E00015621,51.480698,-0.12256800000000001
3033,E01003105,51.40961857379768,SE115LF,E00015698,51.489636,-0.117533
3034,E01003106,83.45606283750614,SE114UT,E00015694,51.490116,-0.10931700000000001
3035,E01003107,98.45984598459846,SE115PT,E00015677,51.488199,-0.11535999999999999
3036,E01003108,87.70226537216828,SE114ED,E00015668,51.488367,-0.10738699999999998
3037,E01003109,239.99215070643643,SE115EY,E00015669,51.488623,-0.119361
3038,E01003110,77.20020586721564,SE116ST,E00015686,51.492286,-0.11060999999999999
3039,E01003111,56.08365019011407,SE116QH,E00015692,51.491531,-0.111794
3040,E01003112,98.4009840098401,SE116ZR,E00015682,51.492758,-0.11427899999999999
3041,E01003113,67.86516853932584,SW166AX,E00015714,51.42695,-0.131633
3042,E01003114,157.15667311411994,SW166ED,E00015723,51.424065999999996,-0.135217
3043,E01003115,79.17888563049853,SW163PT,E00015727,51.42129,-0.130296
3044,E01003116,50.97926267281106,SW161AS,E00015712,51.437571000000005,-0.132797
3045,E01003117,96.45763523216851,SW2 4RY,E00015735,51.438342,-0.128161
3046,E01003118,200.1053185887309,SW164FF,E00015745,51.430918,-0.130694
3047,E01003119,67.52258678078934,SW166LF,E00015709,51.428502,-0.13144
3048,E01003120,124.7235736399823,SW162AT,E00015747,51.429839,-0.128394
3049,E01003121,34.29602888086643,SW8 2BB,E00015757,51.476723,-0.12876500000000002
3050,E01003122,74.7236905333974,SW8 4SQ,E00015795,51.479284,-0.13034500000000002
3051,E01003123,69.12585244885307,SW8 2WY,E00015769,51.475660999999995,-0.130378
3052,E01003124,61.05398457583548,SW8 2DP,E00015768,51.475852,-0.123803
3053,E01003125,60.17505470459518,SW8 1AG,E00015754,51.477805,-0.11826500000000001
3054,E01003126,105.41586073500966,SW4 6RQ,E00015774,51.474263,-0.12679200000000002
3055,E01003127,117.73255813953489,SW9 0AN,E00015775,51.473079999999996,-0.11746600000000001
3056,E01003128,151.1318242343542,SW4 6SB,E00015781,51.472281,-0.125951
3057,E01003129,90.70548712206048,SW8 1XU,E00015789,51.479647,-0.123216
3058,E01003130,84.2754367934224,SW2 4TT,E00015810,51.440578,-0.12516300000000002
3059,E01003131,136.7259350091968,SW2 4HG,E00015847,51.441432,-0.131877
3060,E01003132,79.72322503008424,SW2 3ZW,E00015844,51.441728999999995,-0.117302
3061,E01003133,94.06528189910979,SW2 3DN,E00015808,51.439538,-0.11078800000000001
3062,E01003134,56.97329376854599,SW2 3HP,E00015815,51.438142,-0.116774
3063,E01003135,53.87575590984057,SW2 3AE,E00015817,51.438482,-0.124544
3064,E01003136,37.125748502994014,SW2 4ZE,E00015825,51.444864,-0.12831199999999998
3065,E01003137,77.81978575929426,SW2 3TF,E00015834,51.443034000000004,-0.120702
3066,E01003138,49.12280701754386,SW2 4XP,E00015846,51.441136,-0.135875
3067,E01003139,61.27037661607645,SW165FB,E00015880,51.41468,-0.13534000000000002
3068,E01003140,36.92115143929912,SW165EF,E00015861,51.413152000000004,-0.12976500000000002
3069,E01003141,47.553600879604176,SW163AZ,E00015865,51.416105,-0.122123
3070,E01003142,42.44372990353698,SW165SS,E00015857,51.412821,-0.140622
3071,E01003143,47.94079794079794,SW165BQ,E00015887,51.415293,-0.14164300000000002
3072,E01003144,256.7817509247842,SW163PZ,E00015850,51.419470000000004,-0.128932
3073,E01003145,63.09904153354633,SW165SA,E00015872,51.418537,-0.131919
3074,E01003146,48.59114433582519,SW165AU,E00015873,51.417685999999996,-0.138871
3075,E01003147,52.80073461891644,SW163NP,E00015869,51.418467,-0.12698800000000002
3076,E01003148,53.97727272727273,SW162BU,E00015899,51.428044,-0.12190699999999999
3077,E01003149,36.76851372345935,SW162XH,E00015935,51.426889,-0.120502
3078,E01003150,67.17640633533588,SW162GX,E00015905,51.42394,-0.12731099999999998
3079,E01003151,54.6953046953047,SW162PP,E00015909,51.436972,-0.122347
3080,E01003152,52.93276108726753,SW162PR,E00015922,51.434381,-0.123964
3081,E01003153,95.3146531924667,SW161EG,E00015908,51.437388,-0.126977
3082,E01003154,76.48339684267829,SW162RW,E00015925,51.432691999999996,-0.11735699999999999
3083,E01003155,64.14899120538024,SW161PG,E00015932,51.430591,-0.129327
3084,E01003156,42.050337630448126,SW120JU,E00015959,51.447313,-0.137523
3085,E01003157,48.83040935672515,SW120PA,E00015978,51.442527,-0.14196199999999998
3086,E01003158,32.50423968343697,SW120EG,E00015980,51.443477,-0.138326
3087,E01003159,60.461956521739125,SW2 4LY,E00015943,51.449718,-0.129855
3088,E01003160,50.06906077348066,SW4 8PQ,E00015949,51.449567,-0.14018
3089,E01003161,49.648162627052386,SW120DR,E00015946,51.449628000000004,-0.141732
3090,E01003162,57.0040899795501,SW2 4LA,E00015963,51.446974,-0.129823
3091,E01003163,47.961630695443645,SW4 8PY,E00015955,51.447443,-0.134985
3092,E01003164,106.192549588776,SW2 3DB,E00016017,51.442188,-0.108952
3093,E01003165,67.90123456790123,SE218EP,E00015993,51.435113,-0.095202
3094,E01003166,110.3002502085071,SE270AD,E00015992,51.436099,-0.10611
3095,E01003167,47.709923664122144,SE218HB,E00015986,51.438274,-0.09712799999999999
3096,E01003168,72.96272899557802,SE249EQ,E00016000,51.447455,-0.100992
3097,E01003169,93.71245494593512,SW2 2QS,E00016006,51.445621,-0.10822000000000001
3098,E01003170,76.61505605979711,SE218LQ,E00016010,51.440888,-0.095825
3099,E01003171,58.723884810841334,SW2 2DA,E00016062,51.450904,-0.118004
3100,E01003172,95.83952451708767,SW2 2PL,E00016033,51.446073,-0.11287799999999999
3101,E01003173,68.3249370277078,SW2 2DE,E00016030,51.448353999999995,-0.116584
3102,E01003174,75.26342197691922,SW2 3XL,E00016038,51.444379,-0.11208499999999999
3103,E01003175,50.48367593712213,SW2 2ED,E00016034,51.446903000000006,-0.114672
3104,E01003176,101.98019801980197,SW2 1SW,E00016044,51.457357,-0.117192
3105,E01003177,109.16121356335515,SW2 2TT,E00016050,51.453523,-0.113694
3106,E01003178,72.62569832402235,SW2 2JG,E00016051,51.45463,-0.11875799999999999
3107,E01003179,64.5654834761322,SW2 2HP,E00016057,51.452695,-0.113052
3108,E01003180,62.84153005464481,SW9 6UG,E00016086,51.476572999999995,-0.102072
3109,E01003181,68.77950101146325,SW9 6NQ,E00016074,51.478328000000005,-0.11051099999999998
3110,E01003182,77.42998352553542,SW9 6SL,E00016104,51.473965,-0.106544
3111,E01003183,111.00687929956223,SW9 6EY,E00016071,51.478932,-0.107274
3112,E01003184,57.801418439716315,SW9 6BN,E00016102,51.473855,-0.110278
3113,E01003185,76.92307692307693,SW9 0RQ,E00016093,51.475026,-0.11657999999999999
3114,E01003186,129.1973791973792,SW9 6PS,E00016109,51.471362,-0.11241099999999998
3115,E01003187,116.55773420479302,SW9 6EB,E00016067,51.476368,-0.106099
3116,E01003188,80.59810357403354,SW9 7TB,E00016111,51.470851,-0.10804000000000001
3117,E01003189,86.59049909801564,SE6 3EG,E00016137,51.428165,-0.021593
3118,E01003190,132.2765072765073,SE6 3NG,E00016129,51.425794,-0.031376
3119,E01003191,77.97581158497772,SE6 3QX,E00016147,51.425545,-0.025648
3120,E01003192,89.75118483412322,SE6 3QA,E00016151,51.424227,-0.019505
3121,E01003193,205.9869590989923,SE232RR,E00016126,51.432688,-0.03918
3122,E01003194,91.24928036845135,SE6 3JX,E00016157,51.436419,-0.02574
3123,E01003195,47.00579523502898,SE6 4LR,E00016119,51.434123,-0.035737
3124,E01003196,118.7111362351611,SE6 3JB,E00016113,51.430378000000005,-0.02426
3125,E01003197,71.59420289855073,SE6 3SA,E00016128,51.433504,-0.025664
3126,E01003198,44.07200496585972,SE3 0XB,E00016178,51.465517999999996,0.0013880000000000001
3127,E01003199,183.9546191247974,SE135BD,E00016186,51.462769,-0.00773
3128,E01003200,143.62980769230768,SE3 7XL,E00016206,51.466229999999996,0.010748
3129,E01003201,100.47990401919617,SE137PR,E00016164,51.4683,-0.010426999999999999
3130,E01003202,57.737397420867524,SE3 9HZ,E00016191,51.461946999999995,0.008270999999999999
3131,E01003203,118.86304909560722,SE135ZZ,E00016193,51.458822,-0.0014529999999999999
3132,E01003204,84.15492957746478,SE108AN,E00016162,51.47237,-0.008637
3133,E01003205,57.926829268292686,SE108FP,E00016201,51.471166,-0.014521000000000001
3134,E01003206,43.62017804154303,SE137EQ,E00016163,51.467347,-0.007272
3135,E01003207,155.97569209993247,SE8 4EG,E00016210,51.472365,-0.025901999999999998
3136,E01003209,74.74600870827285,SE4 1BL,E00016250,51.469951,-0.034732
3137,E01003210,115.25612472160357,SE4 1XA,E00016236,51.471068,-0.029514
3138,E01003211,93.76947040498443,SE4 1US,E00016255,51.468771999999994,-0.027742000000000003
3139,E01003212,68.54460093896714,SE4 1DH,E00016215,51.467868,-0.034936
3140,E01003213,66.01056168987037,SE4 1TP,E00016222,51.465005,-0.032626
3141,E01003214,128.74929258630448,SE4 1AX,E00016229,51.463303,-0.035694
3142,E01003215,168.69381279746165,SE146NJ,E00173941,51.473399,-0.038716
3143,E01003216,64.1711229946524,SE6 2NN,E00016261,51.438696,-0.013094999999999999
3144,E01003217,28.2021151586369,SE6 1BT,E00016290,51.44137,-0.006920999999999999
3145,E01003218,52.398989898989896,SE6 1PT,E00016299,51.439633,-0.001039
3146,E01003219,52.49110320284697,SE6 1RE,E00016267,51.437166999999995,-0.001463
3147,E01003220,74.90636704119851,SE6 1NR,E00016278,51.444005,-7.099999999999999e-05
3148,E01003221,97.74255523535062,SE6 9DX,E00016265,51.438362,-0.019944
3149,E01003222,57.54323196183661,SE6 1NG,E00016284,51.441142,0.0011710000000000002
3150,E01003223,93.82022471910112,SE6 2QF,E00016270,51.435637,-0.011918000000000002
3151,E01003224,43.52741661955907,SE6 1YE,E00016279,51.44433,-0.0038130000000000004
3152,E01003225,53.43980343980344,SE4 1RU,E00016335,51.452259999999995,-0.031389999999999994
3153,E01003226,72.26107226107226,SE231BF,E00016344,51.449195,-0.04492
3154,E01003227,42.71206690561529,SE231NF,E00016342,51.448551,-0.03437
3155,E01003228,48.502604166666664,SE231DP,E00016345,51.4481,-0.044492000000000004
3156,E01003229,127.34668335419275,SE231HJ,E00016307,51.442667,-0.047674
3157,E01003230,75.3171247357294,SE231HY,E00016308,51.442454,-0.037567
3158,E01003231,82.21680876979293,SE4 2AQ,E00016325,51.456299,-0.035779000000000005
3159,E01003232,43.11310190369541,SE4 1RD,E00016332,51.451521,-0.035595
3160,E01003233,46.247818499127405,SE4 1HR,E00016311,51.452939,-0.03113
3161,E01003235,89.62962962962963,BR1 4TG,E00016361,51.419228000000004,-0.005252000000000001
3162,E01003236,81.65195460277427,BR1 5DS,E00016370,51.429097,0.019734
3163,E01003237,138.4666226040978,BR1 5DR,E00016378,51.42773,0.01976
3164,E01003238,70.67879636109167,BR1 5NB,E00016379,51.427895,0.010173
3165,E01003239,73.64597093791281,BR1 5NQ,E00016349,51.429002000000004,0.006409000000000001
3166,E01003240,62.69430051813471,BR1 5QQ,E00016389,51.426359999999995,0.000539
3167,E01003241,72.744014732965,SE6 3PE,E00016385,51.424741999999995,-0.012204000000000001
3168,E01003243,128.89039242219215,BR1 4PR,E00016358,51.425596,-0.004759
3169,E01003244,73.95898073337477,SE8 3AT,E00016437,51.489957000000004,-0.03403
3170,E01003245,63.95348837209303,SE8 5AX,E00016435,51.489999,-0.045134
3171,E01003246,121.68141592920354,SE8 5JF,E00016412,51.484384000000006,-0.041687
3172,E01003247,83.60566448801742,SE8 5JN,E00016408,51.485648,-0.043088
3173,E01003248,96.88264058679707,SE8 5NH,E00016413,51.484678,-0.034574
3174,E01003249,46.254399195575665,SE8 3AN,E00016434,51.490025,-0.031665
3175,E01003250,101.88356164383562,SE8 3QA,E00016433,51.490716,-0.03587
3176,E01003251,65.20726595249185,SE8 5QU,E00016416,51.482659000000005,-0.029994
3177,E01003252,64.40903054448872,SE8 5HQ,E00016427,51.480821,-0.03137
3178,E01003253,158.52819807427784,SE8 4YF,E00016429,51.481190999999995,-0.025564
3179,E01003254,66.6443402545211,SE233XB,E00016455,51.44016,-0.05971
3180,E01003255,126.09542356377798,SE233HE,E00173944,51.4394,-0.053972000000000006
3181,E01003256,88.52097130242825,SE264RE,E00016467,51.434903000000006,-0.058307000000000005
3182,E01003257,42.28998849252014,SE233XW,E00016459,51.440262,-0.060957000000000004
3183,E01003258,50.41217501585289,SE266AN,E00016480,51.431287,-0.06694800000000001
3184,E01003259,82.99942759015455,SE264RA,E00016474,51.433434000000005,-0.060283
3185,E01003260,57.823129251700685,SE233AT,E00016489,51.446555,-0.055424
3186,E01003261,54.85674353598882,SE233TD,E00016486,51.447238,-0.051580999999999995
3187,E01003262,56.57805044308112,SE233NA,E00016492,51.445051,-0.052004999999999996
3188,E01003263,89.98200359928015,SE120BQ,E00016516,51.434459999999994,0.021136000000000002
3189,E01003264,74.46808510638297,SE129PG,E00016518,51.433991999999996,0.026885000000000003
3190,E01003265,81.36200716845877,SE129QN,E00016497,51.431032,0.029026999999999997
3191,E01003266,62.93503480278423,SE9 4PJ,E00016520,51.431858,0.035351
3192,E01003267,59.2401802962009,SE129RZ,E00016536,51.427859000000005,0.031001
3193,E01003268,55.846422338568935,SE129LJ,E00016493,51.445651,0.015658000000000002
3194,E01003269,44.26229508196721,SE120AN,E00016505,51.442361,0.019269
3195,E01003270,35.90192644483362,SE120QE,E00016508,51.44003,0.020375
3196,E01003271,44.97968659315148,SE129HA,E00016504,51.440874,0.024657
3197,E01003272,72.00570342205323,SE4 1YW,E00016573,51.460260999999996,-0.030137999999999998
3198,E01003273,39.94225216554379,SE137BY,E00016564,51.46369,-0.020705
3199,E01003274,75.2441125789776,SE4 1JP,E00016548,51.455981,-0.024319999999999998
3200,E01003275,53.665689149560116,SE137XD,E00016554,51.454636,-0.020837
3201,E01003276,55.96043727225403,SE4 1YX,E00016543,51.459255,-0.031837
3202,E01003277,71.09826589595376,SE137TR,E00016561,51.465778,-0.022947
3203,E01003278,104.63258785942492,SE137TW,E00016562,51.465336,-0.021253
